,Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,M/Grave,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Latitud,Longitud,Direccion
4901,11/10/2015,15:45,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,0,0,1,1,URBANO,HECTOR DAVILA,BOMBERO HUGO BAEZ,,,,-20.2355255,-70.1357594,"IQUIQUE, HECTOR DAVILA, BOMBERO HUGO BAEZ"
4902,12/10/2015,10:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,RAMON PEREZ OPAZO,CERRO DRAGON,,,,-20.2526497,-70.128254,"IQUIQUE, RAMON PEREZ OPAZO, CERRO DRAGON"
4903,13/10/2015,9:30,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,1,URBANO,SERRANO,ARTURO PRAT,,,,-20.2138472,-70.1440474,"IQUIQUE, SERRANO, ARTURO PRAT"
4904,13/10/2015,11:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO FERNANDEZ,VIDELA,,,,-20.2099814,-70.143966,"IQUIQUE, ARTURO FERNANDEZ, VIDELA"
4905,13/10/2015,19:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,ELEUTERIO RAMIREZ,CESPEDES Y GONZALEZ,,,,-20.2243019,-70.1497478,"IQUIQUE, ELEUTERIO RAMIREZ, CESPEDES Y GONZALEZ"
4906,15/10/2015,8:25,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,LATORRE,21 DE MAYO,,,,-20.2170705,-70.1435776,"IQUIQUE, LATORRE, 21 DE MAYO"
4907,15/10/2015,17:30,IQUIQUE,Colisión,Conducción contra sentido del transito,0,0,0,0,1,URBANO,NICOLAS PALACIOS,ALGARROBO,,,,-33.3691531,-71.6680836,"IQUIQUE, NICOLAS PALACIOS, ALGARROBO"
4908,16/10/2015,4:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,0,URBANO,ARTURO FERNANDEZ,,1255,,,-20.2202224,-70.1444435,"IQUIQUE, ARTURO FERNANDEZ, 1255"
4909,16/10/2015,13:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO PRAT,GENARO GALLO,,,,-20.2431573,-70.1421653,"IQUIQUE, ARTURO PRAT, GENARO GALLO"
4910,16/10/2015,17:30,IQUIQUE,Atropello,Hecho delictual,0,1,0,0,0,URBANO,SERRANO,VIVAR,,,,-20.2135226,-70.1485122,"IQUIQUE, SERRANO, VIVAR"
4911,17/10/2015,10:20,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,VIA 6,FRANCISCO BILBAO,,,,-20.2307033,-70.1356692,"IQUIQUE, VIA 6, FRANCISCO BILBAO"
4912,17/10/2015,18:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,DESIDERIO GARCIA,LAS CABRAS,,,,-20.2078622,-70.1438823,"IQUIQUE, DESIDERIO GARCIA, LAS CABRAS"
4913,17/10/2015,19:30,IQUIQUE,Choque,Otras causas,0,0,0,7,0,URBANO,ARTURO PRAT,SAGASCA,,,,-20.245836,-70.1401573,"IQUIQUE, ARTURO PRAT, SAGASCA"
4914,17/10/2015,22:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO PRAT,HERNAN FUENZALIDA,,,,-20.2291484,-70.135644,"IQUIQUE, ARTURO PRAT, HERNAN FUENZALIDA"
4915,18/10/2015,7:02,IQUIQUE,Choque,Velocidad no razonable ni prudente,1,0,0,0,3,URBANO,PLAYA BRAVA,,3031,,,-20.2461055,-70.1374933,"IQUIQUE, PLAYA BRAVA, 3031"
4916,19/10/2015,7:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TAMARUGAL,LOS ALGARROBOS,,,,-20.2687272,-70.1235142,"IQUIQUE, TAMARUGAL, LOS ALGARROBOS"
4917,19/10/2015,12:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PATRICIO LYNCH,SIMON BOLIVAR,,,,-20.2121701,-70.1513327,"IQUIQUE, PATRICIO LYNCH, SIMON BOLIVAR"
4918,19/10/2015,14:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,BARRIO INDUSTRIAL,MANZANA 6,,,,-20.2307033,-70.1356692,"IQUIQUE, BARRIO INDUSTRIAL, MANZANA 6"
4919,20/10/2015,12:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,3,URBANO,ARTURO PRAT,AEROPUERTO,,,,-20.244478,-70.1410328,"IQUIQUE, ARTURO PRAT, AEROPUERTO"
4920,20/10/2015,13:25,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,LA TIRANA,,321,,,-20.2414367,-70.1342598,"IQUIQUE, LA TIRANA, 321"
4921,20/10/2015,13:55,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,MANUEL RODRIGUEZ,JUAN MARTINEZ,,,,-20.2234909,-70.1458415,"IQUIQUE, MANUEL RODRIGUEZ, JUAN MARTINEZ"
4922,20/10/2015,17:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PATRICIO LYNCH,ORELLA,,,,-20.2203193,-70.1515539,"IQUIQUE, PATRICIO LYNCH, ORELLA"
4923,20/10/2015,18:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,LAS CABRAS,MANZANA 1,,,,-20.2082914,-70.1406124,"IQUIQUE, LAS CABRAS, MANZANA 1"
4924,20/10/2015,20:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,SAN MARTIN,ARTURO FERNANDEZ,,,,-20.2128413,-70.1440078,"IQUIQUE, SAN MARTIN, ARTURO FERNANDEZ"
4925,20/10/2015,20:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,MANUEL BULNES,,925,,,-20.2196643,-70.1463219,"IQUIQUE, MANUEL BULNES, 925"
4926,20/10/2015,21:15,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,ARTURO FERNANDEZ,ZEGERS,,,,-20.2307033,-70.1356692,"IQUIQUE, ARTURO FERNANDEZ, ZEGERS"
4927,21/10/2015,6:45,IQUIQUE,Choque,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,2,URBANO,PEDRO PRADO,BERNARDO OHIGGINS,,,,-20.2193218,-70.1347013,"IQUIQUE, PEDRO PRADO, BERNARDO OHIGGINS"
4928,21/10/2015,11:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,ARTURO PRAT,CHIPANA,,,,-20.2307033,-70.1356692,"IQUIQUE, ARTURO PRAT, CHIPANA"
4929,21/10/2015,12:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,3,URBANO,ARTURO PRAT,AEROPUERTO,,,,-20.244478,-70.1410328,"IQUIQUE, ARTURO PRAT, AEROPUERTO"
4930,21/10/2015,14:20,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,1,URBANO,HEROES DE LA CONCEPCION,,2855,,,-20.2111906,-70.1384119,"IQUIQUE, HEROES DE LA CONCEPCION, 2855"
4931,21/10/2015,16:55,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,LUIS EMILIO RECABARREN,LOS LILENES,,,,-20.2350255,-70.1414844,"IQUIQUE, LUIS EMILIO RECABARREN, LOS LILENES"
4932,21/10/2015,20:55,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,AVENIDA UNO,,2660,,,-20.2581025,-70.1056314,"ALTO HOSPICIO, AVENIDA UNO, 2660"
4933,22/10/2015,13:20,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,ORELLA,BARROS ARANA,,,,-20.2205893,-70.147605,"IQUIQUE, ORELLA, BARROS ARANA"
4934,22/10/2015,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO PRAT,AEROPUERTO,,,,-20.244478,-70.1410328,"IQUIQUE, ARTURO PRAT, AEROPUERTO"
4935,22/10/2015,21:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,2,URBANO,SAN MARTIN,18 DE SEPTIEMBRE,,,,-20.212678,-70.1481829,"IQUIQUE, SAN MARTIN, 18 DE SEPTIEMBRE"
4936,23/10/2015,0:00,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,PEDRO PRADO,MANUEL BULNES,,,,-20.2201814,-70.1349026,"IQUIQUE, PEDRO PRADO, MANUEL BULNES"
4937,23/10/2015,16:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO PRAT,PATRICIO LYNCH,,,,-20.223043,-70.1515888,"IQUIQUE, ARTURO PRAT, PATRICIO LYNCH"
4938,23/10/2015,16:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,JAUN MARTINEZ,CESPEDES Y GONZALEZ,,,,-20.2244564,-70.145933,"IQUIQUE, JAUN MARTINEZ, CESPEDES Y GONZALEZ"
4939,23/10/2015,19:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,CHIPANA,ARTURO PRAT,,,,-20.2307033,-70.1356692,"IQUIQUE, CHIPANA, ARTURO PRAT"
4940,24/10/2015,2:50,IQUIQUE,Colisión,Otras causas,0,0,0,1,0,URBANO,ARTURO PRAT,SAN MARTIN,,,,-20.2125501,-70.1540094,"IQUIQUE, ARTURO PRAT, SAN MARTIN"
4941,24/10/2015,9:15,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,JUANITA FERNANDEZ,LENKA FRANULICH,,,,-20.2829508,-70.0954069,"ALTO HOSPICIO, JUANITA FERNANDEZ, LENKA FRANULICH"
4942,24/10/2015,10:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,DIEGO PORTALES,,1605,,,-20.2305293,-70.1431992,"IQUIQUE, DIEGO PORTALES, 1605"
4943,24/10/2015,15:45,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,4,0,URBANO,HEROES DE LACONCEPCION,BERNARDO OHIGGINS,,,,-20.2190716,-70.1393305,"IQUIQUE, HEROES DE LACONCEPCION, BERNARDO OHIGGINS"
4944,24/10/2015,15:50,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FRUTILLA,POMELOS,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, FRUTILLA, POMELOS"
4945,24/10/2015,18:30,IQUIQUE,Atropello,Hecho delictual,0,1,0,0,0,URBANO,GENARO GALLO,AZUCENAS,,,,-20.2347975,-70.1384005,"IQUIQUE, GENARO GALLO, AZUCENAS"
4946,24/10/2015,20:00,ALTO HOSPICIO,Colisión,"Vehiculo en retroceso, conducir",0,0,0,0,2,URBANO,LAS AMERICAS,,4148,,,-20.297324,-70.1065779,"ALTO HOSPICIO, LAS AMERICAS, 4148"
4947,24/10/2015,21:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO PRAT,TADEO HAENKE,,,,-20.2404198,-70.1372473,"IQUIQUE, ARTURO PRAT, TADEO HAENKE"
4948,25/10/2015,0:15,ALTO HOSPICIO,Atropello,"Peatón, ebriedad del",0,0,0,1,0,URBANO,AVELLANOS,ESMERALDA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, AVELLANOS, ESMERALDA"
4949,25/10/2015,6:45,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,1,URBANO,BERNARDINO GUERRA,ARTURO PEREZ CANTO,,,,-20.2295467,-70.1384857,"IQUIQUE, BERNARDINO GUERRA, ARTURO PEREZ CANTO"
4950,25/10/2015,7:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,JOSE JOAQUIN PEREZ,,2069,,,-20.2230944,-70.1357541,"IQUIQUE, JOSE JOAQUIN PEREZ, 2069"
4951,25/10/2015,8:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,ZEGERS,OBISPO LABBE,,,,-20.2174291,-70.1503467,"IQUIQUE, ZEGERS, OBISPO LABBE"
4952,25/10/2015,12:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,ARTURO PRAT,PLAYA HUAYQUIQUE,,,,-20.2798817,-70.1298027,"IQUIQUE, ARTURO PRAT, PLAYA HUAYQUIQUE"
4953,25/10/2015,17:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,LA TIRANA,,2993,,,-20.2439921,-70.1286117,"IQUIQUE, LA TIRANA, 2993"
4954,26/10/2015,0:15,IQUIQUE,Atropello,"Peatón, ebriedad del",0,0,0,1,1,URBANO,HEROES DE LA CONCEPCION,LIBERTAD,,,,-20.2111906,-70.1384119,"IQUIQUE, HEROES DE LA CONCEPCION, LIBERTAD"
4955,26/10/2015,8:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TADEO HAENKE,HEROES DE LA CONCEPCION,,,,-20.2379949,-70.1442259,"IQUIQUE, TADEO HAENKE, HEROES DE LA CONCEPCION"
4956,26/10/2015,11:10,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,3,2,URBANO,TARAPACA,,3350,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, TARAPACA, 3350"
4957,26/10/2015,14:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TARAPACA,,747,,,-20.2414367,-70.1342598,"IQUIQUE, TARAPACA, 747"
4958,26/10/2015,22:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,ORELLA,ARTURO PEREZ CANTO,,,,-20.2211368,-70.1377023,"IQUIQUE, ORELLA, ARTURO PEREZ CANTO"
4959,27/10/2015,8:00,IQUIQUE,Colisión,Otras causas,0,0,0,1,1,URBANO,GALVARINO,DIEGO PORTALES,,,,-20.2307105,-70.1371321,"IQUIQUE, GALVARINO, DIEGO PORTALES"
4960,27/10/2015,9:55,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,THOMPSON,ERRAZURIZ,,,,-20.2152505,-70.1435156,"IQUIQUE, THOMPSON, ERRAZURIZ"
4961,27/10/2015,11:50,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,BULNES,OBISPO LABBE,,,,-20.219294,-70.150411,"IQUIQUE, BULNES, OBISPO LABBE"
4962,27/10/2015,15:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,LA TIRANA,,4800,,,-20.2788326,-70.1267556,"IQUIQUE, LA TIRANA, 4800"
4963,27/10/2015,16:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,21 DE MAYO,MANUEL BULNES,,,,-20.219804,-70.1421126,"IQUIQUE, 21 DE MAYO, MANUEL BULNES"
4964,27/10/2015,17:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TADEO HAENKE,ARTURO PRAT,,,,-20.2440491,-70.1405831,"IQUIQUE, TADEO HAENKE, ARTURO PRAT"
4965,27/10/2015,18:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,MANUEL PLAZA,SAGASCA,,,,-20.2451708,-70.1391353,"IQUIQUE, MANUEL PLAZA, SAGASCA"
4966,27/10/2015,18:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TADEO HAENKE,,1528,,,-20.2377199,-70.1444826,"IQUIQUE, TADEO HAENKE, 1528"
4967,27/10/2015,19:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,ARTURO FERNANDEZ,ZEGERS,,,,-20.2307033,-70.1356692,"IQUIQUE, ARTURO FERNANDEZ, ZEGERS"
4968,28/10/2015,7:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,1,URBANO,LOS ALMENDROS,LA PAMPA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LOS ALMENDROS, LA PAMPA"
4969,28/10/2015,10:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,RAMIREZ,ESMERALDA,,,,-20.2115499,-70.1491714,"IQUIQUE, RAMIREZ, ESMERALDA"
4970,28/10/2015,13:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TADEO HAENKE,PEDRO PRADO,,,,-20.2414031,-70.1341858,"IQUIQUE, TADEO HAENKE, PEDRO PRADO"
4971,28/10/2015,15:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,PEDRO PRADO,ORELLA,,,,-20.2212841,-70.1348904,"IQUIQUE, PEDRO PRADO, ORELLA"
4972,28/10/2015,19:40,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,PEDRO PRADO,THOMPSON,,,,-20.2307033,-70.1356692,"IQUIQUE, PEDRO PRADO, THOMPSON"
4973,28/10/2015,21:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,0,URBANO,ZEGERS,ERRAZURIZ,,,,-20.2177736,-70.143625,"IQUIQUE, ZEGERS, ERRAZURIZ"
4974,29/10/2015,0:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,CALLE CINCO,FRANCISCO BILBAO,,,,-20.2307033,-70.1356692,"IQUIQUE, CALLE CINCO, FRANCISCO BILBAO"
4975,29/10/2015,1:20,IQUIQUE,Choque,Perdida control vehículo,0,1,0,0,0,URBANO,ARTURO PRAT,JOSE MIGUEL CARRERA,,,,-20.2263676,-70.1487918,"IQUIQUE, ARTURO PRAT, JOSE MIGUEL CARRERA"
4976,29/10/2015,5:40,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,TARAPACA,,942,,,-20.2414367,-70.1342598,"IQUIQUE, TARAPACA, 942"
4977,29/10/2015,8:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,0,URBANO,ARTURO PRAT,HEROES DE LA CONCEPCION,,,,-20.2265534,-70.1400001,"IQUIQUE, ARTURO PRAT, HEROES DE LA CONCEPCION"
4978,29/10/2015,13:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,BARROS ARANA,SAN MARTIN,,,,-20.2127018,-70.1471204,"IQUIQUE, BARROS ARANA, SAN MARTIN"
4979,29/10/2015,15:40,ALTO HOSPICIO,Caída,Pasajero sube o desciende de vehículo movimiento,0,0,0,1,0,URBANO,AROMOS,ALAMOS,,,,-20.2633566,-70.0990273,"ALTO HOSPICIO, AROMOS, ALAMOS"
4980,29/10/2015,21:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,CHIPANA,JOSE FRANCISCO VERGARA,,,,-20.2487975,-70.1346724,"IQUIQUE, CHIPANA, JOSE FRANCISCO VERGARA"
4981,30/10/2015,10:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,LA TIRANA,NICOLAS PALACIOS,,,,-20.2494253,-70.1261722,"IQUIQUE, LA TIRANA, NICOLAS PALACIOS"
4982,30/10/2015,15:59,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,PEDRO PRADO,MAULE,,,,-20.2384295,-70.1348415,"IQUIQUE, PEDRO PRADO, MAULE"
4983,30/10/2015,17:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,ARMADA DE CHILE,PEDRO PRADO,,,,-20.2403935,-70.1344954,"IQUIQUE, ARMADA DE CHILE, PEDRO PRADO"
4984,30/10/2015,19:25,ALTO HOSPICIO,Atropello,"Señalización, desobedecer señal ceda el paso",0,0,0,1,0,URBANO,PAMPA PERDIZ,PAMPA UNION,,,,-20.2708507,-70.0986937,"ALTO HOSPICIO, PAMPA PERDIZ, PAMPA UNION"
4985,31/10/2015,13:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,OSCAR BONILLA,,99,,,-20.2107679,-70.1400243,"IQUIQUE, OSCAR BONILLA, 99"
4986,31/10/2015,15:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PEDRO PRADO,,2922,,,-20.2408115,-70.1341253,"IQUIQUE, PEDRO PRADO, 2922"
4987,01/11/2015,5:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,PEDRO GAMBONI,LAS ROSAS,,,,-20.2382195,-70.1367007,"IQUIQUE, PEDRO GAMBONI, LAS ROSAS"
4988,01/11/2015,14:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,VALLE CENTRAL,,3229,,,-20.248725,-70.125086,"IQUIQUE, VALLE CENTRAL, 3229"
4989,01/11/2015,14:30,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,PEDRO PRADO,O´HIGGINS,,,,-20.2193218,-70.1347013,"IQUIQUE, PEDRO PRADO, O´HIGGINS"
4990,01/11/2015,16:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,EL SELLO,,153,,,-20.2414367,-70.1342598,"IQUIQUE, EL SELLO, 153"
4991,01/11/2015,19:15,ALTO HOSPICIO,Volcadura,Perdida control vehículo,1,0,0,2,0,URBANO,CAMINO LA MULA,,1,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, CAMINO LA MULA, 1"
4992,01/11/2015,21:00,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,PACHICA,,2822,,,-20.2659012,-70.1096486,"ALTO HOSPICIO, PACHICA, 2822"
4993,01/11/2015,21:45,IQUIQUE,Colisión,Otras causas,0,0,1,0,0,URBANO,CERRO DRAGON,SALVADOR ALLENDE,,,,-20.2566915,-70.1276314,"IQUIQUE, CERRO DRAGON, SALVADOR ALLENDE"
4994,01/11/2015,22:20,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,LOS LIMONEROS,,2883,,,-20.2615443,-70.1031705,"ALTO HOSPICIO, LOS LIMONEROS, 2883"
4995,02/11/2015,10:40,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,0,URBANO,TARAPACA,21 DE MAYO,,,,-20.2189238,-70.1420816,"IQUIQUE, TARAPACA, 21 DE MAYO"
4996,02/11/2015,14:15,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,GOMEZ CARREÑO,CERRO DRAGON,,,,-20.2330057,-70.1302175,"IQUIQUE, GOMEZ CARREÑO, CERRO DRAGON"
4997,02/11/2015,18:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,LUIS CRUZ MARTINEZ,JOSE JOAQUIN PEREZ,,,,-20.2229967,-70.1389664,"IQUIQUE, LUIS CRUZ MARTINEZ, JOSE JOAQUIN PEREZ"
4998,02/11/2015,23:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,AEROPUERTO,LAS ROSAS,,,,-20.2374219,-70.1391931,"IQUIQUE, AEROPUERTO, LAS ROSAS"
4999,03/11/2015,8:00,IQUIQUE,Colisión,Otras causas,0,0,0,1,0,URBANO,HEROES DE LA CONCEPCION,RIQUELME,,,,-20.2220951,-70.1395246,"IQUIQUE, HEROES DE LA CONCEPCION, RIQUELME"
5000,03/11/2015,17:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,PLAYA BRAVA,PLAYA LAS GAVIOTAS,,,,-20.2479851,-70.1368551,"IQUIQUE, PLAYA BRAVA, PLAYA LAS GAVIOTAS"
5001,03/11/2015,21:15,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,PEDRO PRADO,SARGENTO ALDEA,,,,-20.2164885,-70.1345466,"IQUIQUE, PEDRO PRADO, SARGENTO ALDEA"
5002,04/11/2015,18:55,IQUIQUE,Otros,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,OBISPO LABBE,,258,,,-20.2121187,-70.1497071,"IQUIQUE, OBISPO LABBE, 258"
5003,04/11/2015,19:30,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,PEDRO PRADO,EJERCITO DE CHILE,,,,-20.2335869,-70.1361448,"IQUIQUE, PEDRO PRADO, EJERCITO DE CHILE"
5004,05/11/2015,7:45,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,SALVADOR ALLENDE,PLAYA BLANCA,,,,-20.2489752,-70.1326219,"IQUIQUE, SALVADOR ALLENDE, PLAYA BLANCA"
5005,05/11/2015,14:30,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,BARROS ARANA,SARGENTO ALDEA,,,,-20.2160002,-70.1472917,"IQUIQUE, BARROS ARANA, SARGENTO ALDEA"
5006,06/11/2015,12:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,SERRANO,OBISPO LABBE,,,,-20.2132565,-70.150245,"IQUIQUE, SERRANO, OBISPO LABBE"
5007,07/11/2015,20:45,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,ZEGERS,JAUN MARTINEZ,,,,-20.217696,-70.1452689,"IQUIQUE, ZEGERS, JAUN MARTINEZ"
5008,07/11/2015,21:10,IQUIQUE,Atropello,Otras causas,0,0,0,1,1,URBANO,PLAYA BRAVA,VICTOR GARRIDO,,,,-20.242919,-70.1394306,"IQUIQUE, PLAYA BRAVA, VICTOR GARRIDO"
5009,08/11/2015,4:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,LAS ROSAS,GENARO GALLO,,,,-20.2373067,-70.139562,"IQUIQUE, LAS ROSAS, GENARO GALLO"
5010,08/11/2015,18:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,LA TIRANA,CAMPO DEPORTE,,,,-20.2254732,-70.1318466,"IQUIQUE, LA TIRANA, CAMPO DEPORTE"
5011,09/11/2015,20:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,LAS BUGAMBILIAS,LAS ACHIRAS,,,,-20.234089,-70.1391688,"IQUIQUE, LAS BUGAMBILIAS, LAS ACHIRAS"
5012,10/11/2015,7:50,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,LOS GLADIOLOS,LAS NEVADAS,,,,-20.2336432,-70.1369844,"IQUIQUE, LOS GLADIOLOS, LAS NEVADAS"
5013,11/11/2015,3:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,ARTURO PRAT,,2755,,,-20.2351996,-70.1472402,"IQUIQUE, ARTURO PRAT, 2755"
5014,11/11/2015,8:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,OSCAR BONILLA,MOISES GONZALEZ,,,,-20.2099445,-70.1398778,"IQUIQUE, OSCAR BONILLA, MOISES GONZALEZ"
5015,11/11/2015,9:00,IQUIQUE,Volcadura,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,21 de MAYO,ZEGERS,,,,-20.2177736,-70.143625,"IQUIQUE, 21 de MAYO, ZEGERS"
